,Unnamed: 0,pref,burden rate,real consumption,fiscal_year,adult_population,cons_per_1000,unempr,grp,rGDP,pref2,suicide,death_rate,liver_disease,liver_disease_m,liver_disease_f,liver_disease_rate,year,loony,suicide_per_1000,loony_per_1000,liver_disease_1000,log_adult_population_per_1000,log_suicide_per_1000,log_loony_per_1000,liver_disease_per_1000,log_liver_disease_per_1000,log_cons_per_1000,log_loony_per_1000FE,rGDPFE,log_cons_per_1000FE,log_liver_disease_per_1000FE,burdenFE,log_adult_population,log_adult_populationFE,log_suicide_per_1000FE,pref_id
606,栃木,栃  木,0.383352192,11020.75,13,1584,6.957544192,4.325,7395799,-0.4,栃  木,464,23,71,50,21,4,14,0.9,0.292929293,0.000568182,0.044823232,7.367708572,-1.22782402,-7.473069088,0.044823232,-3.105028695,8.957543514,-0.272219318,-1.213333333,0.169875109,-0.241985786,0.007533636,7.367708572,-0.021733855,-0.00394975,8
607,群馬,群  馬,0.381460001,10879.915,13,1612,6.749326923,4.275,7123316,-0.4,群  馬,488,24,94,71,23,5,14,0.7,0.302729529,0.000434243,0.058312655,7.385230923,-1.194915517,-7.741905867,0.058312655,-2.841936141,8.936749208,-0.764049538,-1.213333333,0.110383912,-0.166116465,0.006112971,7.385230923,-0.00940024,0.006778009,9
608,埼玉,埼  玉,0.381119245,35339.315,13,5558,6.358279057,5.425,18882165,-0.4,埼  玉,1430,21,270,212,58,4,14,2.1,0.257286794,0.000377834,0.048578625,8.62299361,-1.357563887,-7.881056266,0.048578625,-3.024571651,8.901578001,-0.556359534,-1.213333333,0.146309578,-0.111944645,0.004361416,8.62299361,-0.03464602,-0.018542593,10
609,新潟,新  潟,0.365545608,18186.51,13,1968,9.241112805,4.2,8760576,-0.4,新  潟,771,31,105,79,26,4,14,1.8,0.391768293,0.000914634,0.053353659,7.584773078,-0.937084704,-6.996986413,0.053353659,-2.930812727,9.244658825,-0.09440217,-1.213333333,0.1580477,-0.241786413,0.008354618,7.584773078,0.002458044,0.11313747,11
610,長野,長  野,0.377657475,13800.675,13,1770,7.796991525,3.15,7721739,-0.4,長  野,487,22,95,67,28,4,14,1,0.275141243,0.000564972,0.053672316,7.478734826,-1.290470702,-7.478734826,0.053672316,-2.924857934,9.065146401,-0.624909369,-1.213333333,0.182667282,-0.180236791,0.008507897,7.478734826,0.004573918,-0.002869091,12
611,千葉,千  葉,0.378481403,29640.695,13,4786,6.193208316,4.575,18958331,-0.4,千  葉,1212,20,228,166,62,4,14,2.1,0.253238613,0.00043878,0.047638947,8.473450268,-1.373423102,-7.731512924,0.047638947,-3.04410464,8.871874989,-0.453275449,-1.213333333,0.136529225,-0.108138659,0.004102686,8.473450268,-0.038565211,-0.001375831,13
612,東京,東  京,0.393824155,96715.555,13,10078,9.59670123,5.375,92449500,-0.4,東  京,2563,21,837,677,160,7,14,5,0.254316333,0.00049613,0.083052193,9.218110109,-1.369176383,-7.608672197,0.083052193,-2.488286039,9.277539925,-0.695828353,-1.213333333,0.146529677,-0.095100836,0.008271044,9.218110109,-0.055383406,0.021025026,14
613,神奈川,神奈川,0.383184155,46456.62,13,6911,6.722127044,4.75,29155297,-0.4,神奈川,1670,20,356,268,88,4,14,3.7,0.241643756,0.000535378,0.051512082,8.840869624,-1.420290719,-7.532536804,0.051512082,-2.965938893,8.957491766,-0.44996409,-1.213333333,0.198139822,-0.137531027,0.004414645,8.840869624,-0.044187618,0.01321253,15
614,山梨,山  梨,0.385524967,5373.1,13,703,7.643100996,3.675,2910639,-0.4,山  梨,220,25,41,26,15,5,14,0.5,0.312944523,0.000711238,0.058321479,6.555356892,-1.161729345,-7.248504072,0.058321479,-2.841784825,9.036562583,-0.225764728,-1.213333333,0.149771231,-0.26229212,0.008838956,6.555356892,-6.04E-05,0.052704315,16
615,富山,富  山,0.381308843,6605.83,13,903,7.315426357,3.725,4419451,-0.4,富  山,276,25,48,37,11,4,14,0.5,0.305647841,0.00055371,0.053156146,6.805722553,-1.185321688,-7.498869734,0.053156146,-2.934521543,9.024775022,-0.344102471,-1.213333333,0.167138171,-0.268547395,0.009733472,6.805722553,-0.000919358,-0.001614699,17
616,石川,石  川,0.38206903,7240.095,13,937,7.726889007,3.775,4651658,-0.4,石  川,271,23,50,36,14,4,14,0.7,0.289220918,0.000747065,0.053361793,6.842683282,-1.240564461,-7.199358226,0.053361793,-2.930660277,9.075502439,-0.274897702,-1.213333333,0.206941965,-0.118022946,0.009662435,6.842683282,-0.009474016,0.09664238,18
617,福井,福  井,0.386966586,4346.345,13,655,6.635641221,3.475,3151190,-0.4,福  井,190,23,41,25,16,5,14,0.4,0.290076336,0.000610687,0.06259542,6.484635236,-1.237611163,-7.400925968,0.06259542,-2.771063169,8.928199155,-0.336893552,-1.213333333,0.139680222,-0.019311153,0.010723238,6.484635236,0.003279404,0.097490153,19
618,岐阜,岐  阜,0.384036586,10499.695,13,1669,6.291009587,3.875,7176620,-0.4,岐  阜,478,23,93,72,21,5,14,0.7,0.286399041,0.000419413,0.055721989,7.419979924,-1.250369191,-7.776654868,0.055721989,-2.887380431,8.88560267,-0.513582545,-1.213333333,0.208208753,-0.036716139,0.007838838,7.419979924,-0.008356185,0.05761958,20
619,静岡,静  岡,0.384902792,21513.865,13,3006,7.156974385,3.95,14966952,-0.4,静  岡,772,21,176,129,47,5,14,1.4,0.256819694,0.000465735,0.058549568,8.00836557,-1.35938102,-7.671893334,0.058549568,-2.837881575,8.998403542,-0.433070563,-1.213333333,0.186656618,-0.049385021,0.007120682,8.00836557,-0.017177619,0.013384777,21
620,愛知,愛  知,0.391676065,40380.73,13,5601,7.209557222,4.4,31503012,-0.4,愛  知,1432,21,256,181,75,4,14,2.6,0.255668631,0.000464203,0.045706124,8.630700432,-1.363873085,-7.675188987,0.045706124,-3.085522988,9.034128235,-0.391624501,-1.213333333,0.275708252,-0.170677709,0.006588569,8.630700432,-0.042362704,0.056023798,22
621,三重,三  重,0.379699135,9052.245,13,1476,6.132957317,4.05,6313162,-0.4,三  重,379,21,85,60,25,5,14,0.9,0.256775068,0.000609756,0.057588076,7.297091005,-1.3595548,-7.402451521,0.057588076,-2.854439749,8.856294084,-0.477620696,-1.213333333,0.19526448,-0.090969072,0.007141756,7.297091005,-0.016642848,0.030411078,23
622,滋賀,滋  賀,0.374822728,6320.87,13,1050,6.01987619,3.875,5335530,-0.4,滋  賀,284,21,59,49,10,4,14,0.6,0.27047619,0.000571429,0.056190476,6.956545443,-1.307571205,-7.467371067,0.056190476,-2.879007999,8.849653309,-0.348008145,-1.213333333,0.209184545,-0.002582499,0.006063364,6.956545443,-0.045118627,0.053049096,24
623,京都,京  都,0.389774189,14456.805,13,2134,6.774510309,5.975,9144630,-0.4,京  都,582,22,110,81,29,4,14,1.2,0.272727273,0.000562324,0.051546392,7.665753432,-1.299282984,-7.483431875,0.051546392,-2.965273066,8.969340056,-0.429009719,-1.213333333,0.142303278,-0.145595357,0.00753517,7.665753432,-0.008025926,0.100738334,25
624,大阪,大  阪,0.39312099,55168.87,13,7090,7.781222849,7.3,38836873,-0.4,大  阪,2144,25,532,401,131,6,14,4,0.302397743,0.000564175,0.075035261,8.86644062,-1.196012097,-7.480146258,0.075035261,-2.58979713,9.111969476,-0.175592765,-1.213333333,0.16118525,-0.140475013,0.007007397,8.86644062,-0.012324665,0.088839305,26
625,兵庫,兵  庫,0.385746535,28630.885,13,4430,6.462953725,6.45,18707149,-0.4,兵  庫,1223,22,305,239,66,6,14,2.3,0.276072235,0.000519187,0.068848758,8.396154863,-1.287092727,-7.56324574,0.068848758,-2.675843086,8.932697579,-0.435610681,-1.213333333,0.149959285,-0.063306856,0.006644924,8.396154863,-0.017453127,0.030151937,27
626,奈良,奈  良,0.378616172,6129.99,13,1145,5.353703057,5.175,3734591,-0.4,奈  良,258,18,52,39,13,4,14,0.5,0.225327511,0.000436681,0.045414847,7.043159916,-1.490200331,-7.736307097,0.045414847,-3.091916197,8.745791185,-0.439967419,-1.213333333,0.133919343,-0.214029846,0.005144715,7.043159916,0.000951469,-0.02260786,28
627,和歌山,和歌山,0.385880059,5773.745,13,852,6.776696009,4.675,3604334,-0.4,和歌山,284,27,64,40,24,6,14,0.5,0.333333333,0.000586854,0.075117371,6.747586527,-1.098612289,-7.440733707,0.075117371,-2.588703443,8.955326201,-0.278752253,-1.213333333,0.141246296,-0.052157041,0.008585985,6.747586527,0.022096975,0.136805348,29
628,鳥取,鳥  取,0.377019711,3564.07,13,484,7.363780992,3.725,2001259,-0.4,鳥  取,142,23,29,22,7,5,14,0.5,0.29338843,0.001033058,0.059917355,6.182084907,-1.226257849,-6.875232087,0.059917355,-2.814789077,9.047157634,-0.248494427,-1.213333333,0.137360238,-0.201224764,0.007885491,6.182084907,-0.000887323,0.016870409,30
629,島根,島  根,0.373579215,4908.765,13,606,8.100272277,4.2,2444749,-0.4,島  根,244,32,46,34,12,6,14,1.1,0.402640264,0.001815182,0.075907591,6.406879986,-0.909711761,-6.311569806,0.075907591,-2.57823859,9.111907583,0.295363925,-1.213333333,0.164792181,-0.117418141,0.008755547,6.406879986,0.014609116,0.179160345,31
630,岡山,岡  山,0.377090256,9704.915,13,1547,6.273377505,4.5,7263587,-0.4,岡  山,399,21,98,64,34,5,14,1.1,0.257918552,0.000711054,0.063348416,7.344072851,-1.355111434,-7.248762671,0.063348416,-2.759105372,8.894341729,-0.302102849,-1.213333333,0.149970395,-0.12165307,0.006084566,7.344072851,-0.015652828,0.06263596,32
631,広島,広  島,0.384588491,17607.73,13,2294,7.675557977,4.45,10378318,-0.4,広  島,627,22,120,83,37,4,14,3,0.273321709,0.001307759,0.052310375,7.738052298,-1.297105757,-6.639440009,0.052310375,-2.950560555,9.096444551,0.231768796,-1.213333333,0.185077963,-0.266870305,0.00605195,7.738052298,-0.011417494,0.044950317,33
632,山口,山  口,0.385629395,9342.08,13,1227,7.613757131,4.325,5561171,-0.4,山  口,383,25,86,59,27,6,14,0.7,0.312143439,0.000570497,0.07008965,7.112327445,-1.164292456,-7.469002389,0.07008965,-2.657980148,9.078821623,-0.552843888,-1.213333333,0.200243902,-0.066971655,0.00696871,7.112327445,0.014245113,0.080460758,34
633,徳島,徳  島,0.385411142,4073.545,13,660,6.172037879,5.175,2726286,-0.4,徳  島,164,20,37,28,9,5,14,0.6,0.248484848,0.000909091,0.056060606,6.492239835,-1.392373407,-7.003065459,0.056060606,-2.881321922,8.863893248,-0.216545089,-1.213333333,0.13040604,-0.387032259,0.008558778,6.492239835,0.008906618,0.039823589,35
634,香川,香  川,0.384522283,5259.9,13,819,6.422344322,4.25,3716277,-0.4,香  川,210,21,49,38,11,5,14,0.4,0.256410256,0.0004884,0.05982906,6.708084084,-1.360976553,-7.624374816,0.05982906,-2.816263786,8.91290803,-0.464959944,-1.213333333,0.158382418,-0.160201674,0.007127303,6.708084084,0.001887638,0.04689214,36
635,愛媛,愛  媛,0.390369208,8141.62,13,1191,6.835952981,4.875,4996620,-0.4,愛  媛,362,24,80,57,23,5,14,0.7,0.303946264,0.000587741,0.067170445,7.082548569,-1.190904358,-7.439223513,0.067170445,-2.700521935,8.967195433,-0.50774725,-1.213333333,0.154187197,-0.102783248,0.008826188,7.082548569,0.005404602,0.070290581,37
636,高知,高  知,0.391143022,5419.34,13,657,8.248614916,5.75,2475171,-0.4,高  知,235,29,40,32,8,5,14,0.5,0.357686454,0.000761035,0.060882801,6.487684018,-1.028098504,-7.180831199,0.060882801,-2.798804564,9.156920328,-0.370346261,-1.213333333,0.131282416,-0.435818522,0.008498723,6.487684018,0.019572011,0.131693381,38
637,福岡,福  岡,0.386265926,30937.86,13,3984,7.765527108,6.6,16914701,-0.4,福  岡,1280,26,277,205,72,6,14,2.7,0.321285141,0.000677711,0.069528112,8.290041619,-1.135426262,-7.296789846,0.069528112,-2.666024113,9.100212262,-0.681360134,-1.213333333,0.18062254,-0.060892898,0.005714028,8.290041619,-0.024060158,0.102783758,39
638,佐賀,佐  賀,0.38019155,5061.735,13,678,7.465685841,4.9,2701887,-0.4,佐  賀,232,27,43,25,18,5,14,0.4,0.342182891,0.000589971,0.063421829,6.519147288,-1.072409916,-7.43543802,0.063421829,-2.757947172,9.044969035,-0.593376374,-1.213333333,0.181863232,-0.167561296,0.008022357,6.519147288,-0.004201511,0.180819731,40
639,長崎,長  崎,0.387860902,9274.11,13,1183,7.839484362,5.2,4279198,-0.4,長  崎,368,25,99,68,31,7,14,1.3,0.311073542,0.001098901,0.083685545,7.075808864,-1.167725926,-6.8134446,0.083685545,-2.480689014,9.095847459,-0.138994469,-1.213333333,0.205913772,0.083708239,0.007281942,7.075808864,0.0107061,0.075892424,41
640,熊本,熊  本,0.393266094,11632.86,13,1461,7.962258727,5,5446095,-0.4,熊  本,463,25,104,80,24,6,14,1.2,0.316906229,0.000821355,0.07118412,7.286876412,-1.149149358,-7.104554855,0.07118412,-2.642485513,9.113609334,-0.324444678,-1.213333333,0.174991969,0.015259842,0.006269071,7.286876412,-0.005677902,0.079215916,42
641,大分,大  分,0.385595797,7902.14,13,972,8.129773663,4.75,4130820,-0.4,大  分,316,26,53,40,13,4,14,0.6,0.325102881,0.000617284,0.054526749,6.879355804,-1.123613591,-7.390181428,0.054526749,-2.909063891,9.119453932,-0.482198878,-1.213333333,0.132683022,-0.211269909,0.007006285,6.879355804,-0.004913792,0.158250501,43
642,宮崎,宮  崎,0.384538001,8948.345,13,913,9.801035049,4.525,3361095,-0.4,宮  崎,353,30,63,46,17,5,14,0.6,0.386637459,0.000657174,0.069003286,6.816735881,-0.950267824,-7.327561504,0.069003286,-2.673601154,9.314008931,-0.459892089,-1.213333333,0.099753025,-0.132691831,0.004200754,6.816735881,-0.004569672,0.090479027,44
643,鹿児島,鹿児島,0.391771695,12935.745,13,1395,9.272935484,4.325,5369825,-0.4,鹿児島,453,26,120,84,36,7,14,1,0.324731183,0.000716846,0.086021505,7.240649694,-1.124757569,-7.240649694,0.086021505,-2.453157951,9.242588598,-0.46320135,-1.213333333,0.006753542,0.009167122,0.006185648,7.240649694,0.004016774,0.05253364,45
644,北海道,北海道,0.385960859,36785.98,12,4523,8.13309308,5.55,19376812.13,2,北海道,1335,24,235,165,70,4,13,5.1,0.295158081,0.00112757,0.051956666,8.416930769,-1.220244199,-6.78769023,0.051956666,-2.957345255,9.126506383,-0.221399008,1.186666667,0.124328433,-0.175114762,0.0033413,8.416930769,-0.014262419,0.004061189,0
645,青森,青  森,0.384363018,10198.94,12,1161,8.78461671,5.4,4461631.048,2,青  森,423,29,82,59,23,6,13,0.7,0.364341085,0.000602929,0.070628768,7.057036982,-1.009664803,-7.413711926,0.070628768,-2.650317734,9.180958574,-0.14034872,1.186666667,0.080550339,-0.107355046,0.00575364,7.057036982,0.013647882,0.005237961,1
646,岩手,岩  手,0.379642679,9227.78,12,1119,8.246452189,3.675,4691259.727,2,岩  手,479,34,82,61,21,6,13,0.6,0.428060769,0.000536193,0.073279714,7.020190708,-0.848490111,-7.531016332,0.073279714,-2.613471461,9.111519838,-0.530634099,1.186666667,0.127427686,0.029560156,0.006167395,7.020190708,0.012626651,0.120801986,2
647,宮城,宮  城,0.378036989,14123.47,12,1849,7.638436993,5.05,8346540.102,2,宮  城,550,23,80,69,11,3,13,1.2,0.297458085,0.000648999,0.043266631,7.522400231,-1.212481953,-7.340078675,0.043266631,-3.140373597,9.028786719,-0.341427169,1.186666667,0.114574539,-0.249902082,0.006989513,7.522400231,-0.027195165,0.047905868,3
648,秋田,秋  田,0.373151731,8918.4,12,960,9.29,4.425,3667781.655,2,秋  田,438,37,57,36,21,5,13,0.9,0.45625,0.0009375,0.059375,6.866933284,-0.784714374,-6.9722938,0.059375,-2.823882017,9.214799167,-0.152651212,1.186666667,0.108623654,-0.201018199,0.008227034,6.866933284,0.031600814,0.10314089,4
649,山形,山  形,0.374476529,8213.875,12,987,8.322061803,3.325,3871237.945,2,山  形,317,26,58,40,18,5,13,1,0.321175279,0.001013171,0.058763931,6.894670039,-1.135768266,-6.894670039,0.058763931,-2.834227029,9.097479662,-0.087070145,1.186666667,0.129266028,-0.1110288,0.008804067,6.894670039,0.014175877,-0.01291591,5
650,福島,福  島,0.373020178,13170.57,12,1653,7.967676951,4.15,7426084.189,2,福  島,514,24,127,92,35,6,13,2,0.310949788,0.001209921,0.076830006,7.410347098,-1.168123832,-6.717199917,0.076830006,-2.566160011,9.062710931,0.031485526,1.186666667,0.130312033,0.085339591,0.007760579,7.410347098,0.00496344,-0.01326459,6
651,茨城,茨  城,0.383848111,16041.525,12,2341,6.852424178,4,11098780.96,2,茨  城,683,23,129,92,37,4,13,1.3,0.29175566,0.000555318,0.055104656,7.758333467,-1.231838608,-7.495969203,0.055104656,-2.898521063,8.914409937,-0.250752739,1.186666667,0.154712538,-0.148609407,0.008117156,7.758333467,-0.023402969,0.035330766,7
652,栃木,栃  木,0.383352192,11053.41,12,1575,7.018038095,3.95,7533282.696,2,栃  木,510,26,60,46,14,3,13,0.9,0.323809524,0.000571429,0.038095238,7.362010551,-1.127599826,-7.467371067,0.038095238,-3.267665989,8.933855482,-0.266521297,1.186666667,0.146187077,-0.40462308,0.007533636,7.362010551,-0.027431876,0.096274444,8
653,群馬,群  馬,0.381460001,10688.395,12,1597,6.692795867,3.8,7447782.834,2,群  馬,497,25,101,83,18,5,13,0.7,0.311208516,0.000438322,0.063243582,7.375882148,-1.167292122,-7.732557092,0.063243582,-2.760761631,8.897664337,-0.754700763,1.186666667,0.071299041,-0.084941956,0.006112971,7.375882148,-0.018749014,0.034401404,9
654,埼玉,埼  玉,0.381119245,34401.19,12,5482,6.275299161,4.95,19398812.24,2,埼  玉,1438,21,271,198,73,4,13,2.1,0.262313024,0.000383072,0.049434513,8.609225277,-1.338216739,-7.867287932,0.049434513,-3.007106456,8.853446245,-0.5425912,1.186666667,0.098177822,-0.094479449,0.004361416,8.609225277,-0.048414353,0.000804555,10
655,新潟,新  潟,0.365545608,18224.125,12,1964,9.279086049,3.85,8881341.759,2,新  潟,843,34,112,83,29,5,13,1.8,0.429226069,0.000916497,0.057026477,7.582738489,-0.845771531,-6.994951824,0.057026477,-2.864239618,9.218548699,-0.092367581,1.186666667,0.131937574,-0.175213303,0.008354618,7.582738489,0.000423455,0.204450643,11
656,長野,長  野,0.377657475,13180.91,12,1762,7.480652667,2.525,7949223.251,2,長  野,484,22,100,74,26,5,13,1,0.274687855,0.000567537,0.056753689,7.474204806,-1.2921199,-7.474204806,0.056753689,-2.869034621,8.993244755,-0.62037935,1.186666667,0.110765636,-0.124413477,0.008507897,7.474204806,4.39E-05,-0.004518288,12
657,千葉,千  葉,0.378481403,29459.02,12,4718,6.243963544,4.25,19288374.75,2,千  葉,1160,20,225,163,62,4,13,2.1,0.245866893,0.000445104,0.047689699,8.45914026,-1.402964976,-7.717202915,0.047689699,-3.043039858,8.846378603,-0.43896544,1.186666667,0.111032839,-0.107073877,0.004102686,8.45914026,-0.052875219,-0.030917705,13
658,東京,東  京,0.393824155,94255.4,12,9956,9.467195661,4.9,91605712.59,2,東  京,2567,22,874,698,176,7,13,5,0.257834472,0.00050221,0.08778626,9.205930663,-1.355437483,-7.596492751,0.08778626,-2.432850288,9.238148197,-0.683648907,1.186666667,0.107137949,-0.039665085,0.008271044,9.205930663,-0.067562852,0.034763926,14
659,神奈川,神奈川,0.383184155,43980.955,12,6812,6.456393864,4.425,29721992.85,2,神奈川,1649,20,362,273,89,4,13,3.7,0.242072813,0.000543159,0.053141515,8.826441042,-1.418516719,-7.518108222,0.053141515,-2.93479683,8.883997328,-0.435535508,1.186666667,0.124645384,-0.106388963,0.004414645,8.826441042,-0.0586162,0.014986529,15
660,山梨,山  梨,0.385524967,5421.125,12,698,7.766654728,3.35,3053667.012,2,山  梨,205,23,46,26,20,5,13,0.5,0.293696275,0.000716332,0.065902579,6.548219103,-1.225209124,-7.241366283,0.065902579,-2.719577706,9.022278878,-0.218626939,1.186666667,0.135487526,-0.140085001,0.008838956,6.548219103,-0.007198204,-0.010775463,16
661,富山,富  山,0.381308843,6449.25,12,904,7.134126106,3.325,4619879.346,2,富  山,300,27,53,38,15,5,13,0.5,0.331858407,0.000553097,0.058628319,6.80682936,-1.103046886,-7.499976541,0.058628319,-2.836537447,8.953340565,-0.345209278,1.186666667,0.095703714,-0.1705633,0.009733472,6.80682936,0.000187449,0.080660103,17
662,石川,石  川,0.38206903,7168.15,12,932,7.691148069,3.675,4718374.49,2,石  川,276,24,46,29,17,4,13,0.7,0.296137339,0.000751073,0.049356223,6.837332815,-1.216931949,-7.194007759,0.049356223,-3.008691418,9.038391867,-0.269547235,1.186666667,0.169831393,-0.196054088,0.009662435,6.837332815,-0.014824484,0.120274893,18
663,福井,福  井,0.386966586,4328.37,12,651,6.648801843,2.975,3267562.88,2,福  井,197,24,33,25,8,4,13,0.4,0.302611367,0.000614439,0.050691244,6.478509642,-1.195305913,-7.394800374,0.050691244,-2.982002081,8.885429007,-0.330767959,1.186666667,0.096910074,-0.230250065,0.010723238,6.478509642,-0.002846189,0.139795403,19
664,岐阜,岐  阜,0.384036586,10441.545,12,1658,6.29767491,2.975,7244378.378,2,岐  阜,460,22,73,53,20,4,13,0.7,0.277442702,0.000422195,0.044028951,7.413367336,-1.282140846,-7.77004228,0.044028951,-3.122907895,8.850255779,-0.506969957,1.186666667,0.172861862,-0.272243603,0.007838838,7.413367336,-0.014968773,0.025847925,20
665,静岡,静  岡,0.384902792,21011.22,12,2985,7.038934673,3.6,16195795.22,2,静  岡,781,21,176,138,38,5,13,1.4,0.261641541,0.000469012,0.058961474,8.001355026,-1.340779876,-7.664882789,0.058961474,-2.830871031,8.948885108,-0.426060018,1.186666667,0.137138183,-0.042374476,0.007120682,8.001355026,-0.024188163,0.031985921,21
666,愛知,愛  知,0.391676065,39538.16,12,5519,7.164007972,4.125,32135747.52,2,愛  知,1418,20,262,199,63,4,13,2.6,0.256930603,0.0004711,0.047472368,8.615951963,-1.358949256,-7.660440518,0.047472368,-3.04760746,8.993265522,-0.376876032,1.186666667,0.234845539,-0.132762181,0.006588569,8.615951963,-0.057111173,0.060947626,22
667,三重,三  重,0.379699135,8769.78,12,1466,5.982114598,3.575,6710834.711,2,三  重,395,22,89,73,16,5,13,0.9,0.269440655,0.000613915,0.060709413,7.290292882,-1.311407118,-7.395653398,0.060709413,-2.801656513,8.795287841,-0.470822574,1.186666667,0.134258237,-0.038185836,0.007141756,7.290292882,-0.023440971,0.078558761,23
